run	program	case_id	kind	threads_requested	effective_compute_threads	spawned_helpers	active_workers	repeat	timed	diagnostics_enabled	boundary	status	canonical_gate	oracle_status	oracle_contract_status	exit_status	started_utc	wall_seconds	cpu_user_seconds	cpu_system_seconds	peak_rss_bytes	rss_after_bytes	process_lifetime_peak_rss_bytes	linear_memory_after_bytes	raw_output_sha256	raw_output_bytes	output	reason
cold	tblastx	pr01_tblastx_no_hit	native	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:41Z	0.049018010999134276	0.0	0.0	7385088				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:41Z	0.03615198899933603	0.0	0.0	6238208				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	4				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:41Z	0.04917468900021049	0.0	0.0	7061504				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-4/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:42Z	0.061317054998653475	0.01	0.0	7487488				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:42Z	0.04790054999830318	0.0	0.0	5976064				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:42Z	0.04383543499716325	0.0	0.0	5955584				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:42Z	0.043487784001627006	0.0	0.0	6246400				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:42Z	0.025986405002186075	0.0	0.0	5976064				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:43Z	0.035250986999017186	0.0	0.0	6176768				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	native	8				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:43Z	0.07846022800003993	0.0	0.0	6115328				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/native-8/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:43Z	0.15026950600076816	0.14	0.02	85389312				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:44Z	0.1891704910012777	0.17	0.0	82546688				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:44Z	0.1779402879983536	0.15	0.01	84267008				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:44Z	0.14312172100108	0.14	0.02	82219008				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:45Z	0.1931174649980676	0.15	0.03	84520960				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:45Z	0.23788921400046092	0.15	0.01	82268160				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	serial	1	1			6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:45Z	0.22656094900230528	0.15	0.02	84103168				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/serial-1/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:46Z	0.18107173399766907	0.17	0.0	87441408				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:46Z	0.2249243509977532	0.17	0.01	87814144				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:47Z	0.1679473969998071	0.14	0.03	85540864				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:47Z	0.1576722619975044	0.17	0.0	86806528				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:47Z	0.1850954820001789	0.15	0.02	89272320				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:48Z	0.22838302300078794	0.17	0.02	85135360				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	1	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:48Z	0.24610070600101608	0.15	0.03	86884352				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-1/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:48Z	0.18932405099985772	0.13	0.05	85917696				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:49Z	0.19635146200016607	0.17	0.0	87101440				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:49Z	0.16286271500212024	0.16	0.02	86228992				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:49Z	0.1950319870011299	0.17	0.01	84860928				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:50Z	0.19751235600051587	0.12	0.05	95375360				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:50Z	0.20923002199924667	0.15	0.02	86646784				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	2	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:50Z	0.22379414299939526	0.17	0.03	86417408				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-2/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:51Z	0.2807453159985016	0.18	0.01	85610496				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:52Z	0.17312624699843582	0.13	0.05	87347200				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:52Z	0.2623446790021262	0.21	0.0	89284608				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:52Z	0.26689843900021515	0.18	0.01	87195648				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:53Z	0.2083536889986135	0.17	0.02	87654400				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:53Z	0.22497614999883808	0.17	0.02	87576576				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	4	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:54Z	0.2802732219970494	0.18	0.03	88764416				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-4/diagnostic/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:54Z	0.26094671900136746	0.18	0.02	86863872				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-0/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:55Z	0.250915526998142	0.17	0.02	84738048				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-1/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:55Z	0.17318642999816802	0.14	0.04	87130112				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-2/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:56Z	0.1867796470032772	0.17	0.02	87539712				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-3/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:56Z	0.19683958899986465	0.18	0.0	88707072				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-4/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:56Z	0.13958646299943211	0.18	0.0	86716416				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/repeat-5/output.txt	
cold	tblastx	pr01_tblastx_no_hit	threaded	8	1	0		6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:58:57Z	0.3300771309986885	0.18	0.04	88633344				e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/tblastx/pr01_tblastx_no_hit/threaded-8/diagnostic/output.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			0	False	False	cached-module-new-instance-through-command-return	PASS				0		0.5655560089983046	0.698399	0.00576		116043776	116043776	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-0.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			1	True	False	cached-module-new-instance-through-command-return	PASS				0		0.44186209299787876	0.451419	0.001099		129212416	137170944	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-1.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			2	True	False	cached-module-new-instance-through-command-return	PASS				0		0.41813504699990156	0.418168	0		129224704	137170944	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-2.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			3	True	False	cached-module-new-instance-through-command-return	PASS				0		0.4214693240001798	0.435796	0		128622592	153645056	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-3.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			4	True	False	cached-module-new-instance-through-command-return	PASS				0		0.41942072100192307	0.423711	5.9e-05		130703360	155525120	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-4.txt	
warm	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			5	True	False	cached-module-new-instance-through-command-return	PASS				0		0.44073394099995494	0.430975	0.000292		130887680	155787264	29622272	fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/PesePMNV.MjPMNV.task_blastn/repeat-5.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			0	False	False	cached-module-new-instance-through-command-return	PASS				0		1.633788520000875	1.728439	0.071153		302981120	311828480	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-0.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			1	True	False	cached-module-new-instance-through-command-return	PASS				0		1.4359955930002033	1.327076	0.048157		303554560	392839168	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-1.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			2	True	False	cached-module-new-instance-through-command-return	PASS				0		1.443250135999173	1.315234	0.060111		302018560	392839168	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-2.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			3	True	False	cached-module-new-instance-through-command-return	PASS				0		1.3277513250000774	1.329694	0.021044		299606016	392839168	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-3.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			4	True	False	cached-module-new-instance-through-command-return	PASS				0		1.5072057130001486	1.358378	0.038982		299954176	392839168	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-4.txt	
warm	blastn	EDL933.Sakai.megablast	serial	1	1			5	True	False	cached-module-new-instance-through-command-return	PASS				0		1.357735376998782	1.344156	0.010584		300032000	392839168	233439232	3a000ebc6294d85b000112cee74f8de78fd9e932532e8c07a17d84f6f1379b16	473434	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/EDL933.Sakai.megablast/repeat-5.txt	
warm	blastn	compact.multi_query.outfmt6	serial	1	1			0	False	False	cached-module-new-instance-through-command-return	PASS				0		0.021508537996560335	0.02342	0.000928		91672576	93315072	1769472	ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/compact.multi_query.outfmt6/repeat-0.txt	
warm	blastn	compact.multi_query.outfmt6	serial	1	1			1	True	False	cached-module-new-instance-through-command-return	PASS				0		0.020734092999249696	0.021412	0.000318		89821184	109735936	1769472	ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/compact.multi_query.outfmt6/repeat-1.txt	
warm	blastn	compact.multi_query.outfmt6	serial	1	1			2	True	False	cached-module-new-instance-through-command-return	PASS				0		0.010728946000337601	0.005649	0		91967488	109735936	1769472	ac4a20b64c8da3eaea725ed09dc89880294f58e971b7207c943489faacdbe03e	154	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/warm/blastn/compact.multi_query.outfmt6/repeat-2.txt	
